Meteorite Hills,1110,15606,H6,19,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1111,15607,H5,36.2,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1112,15608,H6,11.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1113,15609,LL6,12.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1114,15610,H5,56.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1115,15611,LL6,38.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1116,15612,LL6,23.1,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1117,15613,H5,18.7,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1118,15614,H5,11.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1119,15615,LL4,18.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1120,15616,H6,28.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1121,15617,H5,24.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1122,15618,H5,14.8,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1123,15619,H6,32.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1124,15620,H6,5.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1125,15621,H6,24.6,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1126,15622,H5,21.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1127,15623,H6,17,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1128,15624,L6,5.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1129,15625,LL5,11.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1130,15626,H6,54.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1131,15627,H6,18.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1132,15628,H6,10.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1133,15629,L5,4.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1134,15630,LL4,7.3,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1135,15631,H6,3.8,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1136,15632,Iron: IIIAB,3.21,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,1137,15633,LL5,1.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,1138,15634,L5,0.4,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,400,15635,Iron: IIIAB,4583.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,401,15636,Iron: IIIAB,205.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,402,15637,Iron: IIIAB,82.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,403,15638,Iron: IIIAB,58.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,404,15639,Iron: IIIAB,20.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,405,15640,Iron: IIIAB,17,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,406,15641,Iron: IIIAB,16.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,407,15642,Iron: IIIAB,5.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,408,15643,Iron: IIIAB,18.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,409,15644,Iron: IIIAB,14,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,410,15645,Iron: IIIAB,3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,411,15646,Iron: IIIAB,3.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,412,15647,Iron: IIIAB,8.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,413,15648,Iron: IIIAB,3.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,414,15649,Iron: IIIAB,4.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,415,15650,Iron: IIIAB,5.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,416,15651,Iron: IIIAB,4.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,417,15652,Iron: IIIAB,7.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,418,15653,Iron: IIIAB,4.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,419,15654,Iron: IIIAB,9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,420,15655,Iron: IIIAB,6.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,421,15656,Iron: IIIAB,6.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,422,15657,Diogenite,201.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,423,15658,Howardite,79.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,424,15659,Diogenite,98.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,425,15660,Diogenite,118.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,426,15661,CR2,31.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,427,15662,Howardite,18.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,428,15663,Iron: ungrouped,45.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,429,15664,CV3,30.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,430,15665,CV3,151.7,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,431,15666,CM2,23.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,432,15667,CM2,38.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,433,15668,CM2,10.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,434,15669,CM2,6.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,435,15670,CM2,2.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,436,15671,Diogenite,1765.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
